sl_rowIdx	labels	start	end	db_uuid	session	bundle	start_item_id	end_item_id	level	attribute	start_item_seq_idx	end_item_seq_idx	type	sample_start	sample_end	sample_rate	times_orig	times_rel	times_norm	F1	F2	F3	F4	RMS	word_label	check_bundle	word_start	word_end	position_in_word
11	u	114004.97732426303	114084.97732426303	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark01vox_ker	1627	1627	phone	phone	650	650	SEGMENT	5027620	5031147	44100	114044.97732426303	40	0.5	333.0000000001452	851.5000000002178	2521.499999999637	3897.4999999978945	77.0188407898038	abaaku	mark01vox_ker	113694.97732426303	114084.97732426303	0.8974358974358975
12	u	131714.97732426302	131744.97732426305	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark01vox_ker	1694	1694	phone	phone	717	717	SEGMENT	5808631	5809953	44100	131729.97732426302	15.000000000014552	0.5	288.99999999997095	1282.999999999129	2279.50000000196	3539.999999999971	65.23085403445688	yeesu	mark01vox_ker	131454.97732426305	131744.97732426305	0.9482758620688652
13	u	132704.97732426305	132744.97732426305	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark01vox_ker	1706	1706	phone	phone	729	729	SEGMENT	5852290	5854053	44100	132724.97732426305	20	0.5	344.0000000002555	1080.0000000031303	2460.0000000003192	3736.499999999904	73.22058105470447	ful	mark01vox_ker	132514.97732426305	132934.97732426302	0.5000000000000346
14	u	135964.97732426302	136004.97732426305	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark01vox_ker	1738	1738	phone	phone	761	761	SEGMENT	5996056	5997819	44100	135984.97732426302	20.000000000014552	0.5	316.5	880	2370.5	3383.5	72.45798110961914	fula	mark01vox_ker	135854.97732426305	136214.97732426302	0.3611111111110595
15	u	138134.97732426305	138314.97732426302	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark01vox_ker	1753	1753	phone	phone	776	776	SEGMENT	6091753	6099690	44100	138224.97732426302	89.99999999998545	0.5	336	788	2508	3736.5	76.096588134765625	ku	mark01vox_ker	138054.97732426305	138314.97732426302	0.6538461538461151
16	u	140554.97732426305	140604.97732426305	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark01vox_ker	1769	1769	phone	phone	792	792	SEGMENT	6198475	6200679	44100	140579.97732426305	25	0.5	288.9999999994773	1952.00000000453	2898.50000001751	4011.000000003136	73.5773124693995	yeesu	mark01vox_ker	140264.97732426305	140604.97732426305	0.9264705882352942
17	u	151819.9886621315	151879.98866213154	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark01vox_ker	1865	1865	phone	phone	888	888	SEGMENT	6695262	6697907	44100	151849.98866213154	30.000000000014552	0.5	0	1514	0	3631.5	59.28319549560547	yeesu	mark01vox_ker	151539.9886621315	151879.98866213154	0.9117647058823605
18	u	175247.97052154195	175327.97052154195	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark01vox_ker	2011	2011	phone	phone	1034	1034	SEGMENT	7728436	7731963	44100	175287.97052154195	40	0.5	347.4999999999216	1030.5000000025873	2478.5000000030577	3756.0000000037635	77.02607345577972	ku	mark01vox_ker	175067.97052154195	175327.97052154195	0.8461538461538461
19	u	177957.97052154195	178007.97052154195	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark01vox_ker	2036	2036	phone	phone	1059	1059	SEGMENT	7847947	7850151	44100	177982.97052154195	25	0.5	303.9999999998258	1044.500000001423	2427.999999999361	3825.9999999991287	68.94869995125492	gud	mark01vox_ker	177897.97052154195	178087.97052154195	0.4473684210526316
20	u	191434.97732426302	191464.97732426302	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark01vox_ker	2111	2111	phone	phone	1134	1134	SEGMENT	8442283	8443605	44100	191449.97732426302	15	0.5	427.5	1489.5	2405.5	3783	77.57551193237305	yeesu	mark01vox_ker	191164.97732426305	191464.97732426302	0.9499999999999952
21	u	201214.97732426302	201284.97732426302	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark01vox_ker	2192	2192	phone	phone	1215	1215	SEGMENT	8873581	8876667	44100	201249.97732426302	35	0.5	358.5000000001742	1079.4999999998954	2448.4999999997563	3751.999999999791	77.58266830445469	turtiŋa	mark01vox_ker	201064.97732426302	201734.97732426305	0.27611940298506266
22	u	206504.97732426305	206554.97732426305	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark01vox_ker	2249	2249	phone	phone	1272	1272	SEGMENT	9106870	9109074	44100	206529.97732426305	25	0.5	301.99999999997675	988.9999999999129	2464.000000000006	3920.000000000029	74.39159011840727	gud	mark01vox_ker	206434.97732426302	206594.97732426302	0.5937500000001819
23	u	213934.97732426302	213994.97732426305	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark01vox_ker	2312	2312	phone	phone	1335	1335	SEGMENT	9434533	9437178	44100	213964.97732426302	30.000000000014552	0.5	278.99999999973863	1297.9999999878912	2487.9999999989545	3820.999999998519	66.45241165167428	gud	mark01vox_ker	213874.97732426302	214074.97732426305	0.4499999999999345
24	u	220732.98185941044	220782.9818594104	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark01vox_ker	2360	2360	phone	phone	1383	1383	SEGMENT	9734325	9736529	44100	220757.9818594104	24.999999999985448	0.5	1185.5	1351	1641.0000000000007	3672	47.79151153564453	yeesu	mark01vox_ker	220462.98185941044	220782.9818594104	0.9218749999999929
25	u	226602.9818594104	226652.98185941044	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark01vox_ker	2421	2421	phone	phone	1444	1444	SEGMENT	9993192	9995396	44100	226627.9818594104	25.000000000014552	0.5	0	1527.9999999988208	1231.0000000071502	3882.9999999996285	54.12283515929209	yeesu	mark01vox_ker	226332.98185941044	226652.98185941044	0.9218749999999091
26	u	232964.97732426302	233014.97732426305	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark01vox_ker	2493	2493	phone	phone	1516	1516	SEGMENT	10273756	10275960	44100	232989.97732426302	25.000000000014552	0.5	394.50000000002325	1062.5000000010918	2426.000000001719	3843.9999999995816	71.12434768678082	gud	mark01vox_ker	232904.97732426302	233084.97732426305	0.4722222222221459
27	u	233904.97732426302	233944.97732426305	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark01vox_ker	2507	2507	phone	phone	1530	1530	SEGMENT	10315210	10316973	44100	233924.97732426302	20.000000000014552	0.5	307.49999999972994	1095.4999999955892	2514.9999999994598	3223.4999999802862	73.20878601064018	nuutuŋa	mark01vox_ker	233714.97732426302	234114.97732426305	0.5249999999999618
28	u	234764.97732426305	234804.97732426305	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark01vox_ker	2512	2512	phone	phone	1535	1535	SEGMENT	10353136	10354899	44100	234784.97732426305	20	0.5	296.5	995	2440.5	3934.5	67.71478652954102	gud	mark01vox_ker	234714.97732426302	234894.97732426305	0.3888888888889877
29	u	238874.97732426302	238944.97732426305	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark01vox_ker	2553	2553	phone	phone	1576	1576	SEGMENT	10534387	10537473	44100	238909.97732426302	35.00000000001455	0.5	313	1070	2469.5	3818.5	73.38727569580078	ku	mark01vox_ker	238844.97732426302	238944.97732426305	0.6499999999998108
30	u	250984.97732426305	251204.97732426305	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark01vox_ker	2666	2666	phone	phone	1689	1689	SEGMENT	11068438	11078139	44100	251094.97732426305	110	0.5	307.000000000122	718.5000000001829	2502.500000000427	3765.000000000366	75.93114471436556	ku	mark01vox_ker	250884.97732426305	251204.97732426305	0.65625
31	u	277374.9773242631	277424.977324263	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark01vox_ker	2753	2753	phone	phone	1776	1776	SEGMENT	12232237	12234441	44100	277399.9773242631	24.999999999970896	0.5	323.500000000122	1106.5000000001453	2510.999999999675	3955.9999999998604	76.652183532723555	kuy	mark01vox_ker	277324.977324263	277484.977324263	0.4687500000003638
32	u	295174.977324263	295204.977324263	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark01vox_ker	2780	2780	phone	phone	1803	1803	SEGMENT	13017217	13018539	44100	295189.977324263	15	0.5	523.5000000014809	1339.9999999982228	2496	3894.000000001777	72.75830459573227	yeesu	mark01vox_ker	294924.977324263	295204.977324263	0.9464285714285714
33	u	300442.9818594105	300482.9818594104	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark01vox_ker	2833	2833	phone	phone	1856	1856	SEGMENT	13249536	13251299	44100	300462.9818594104	19.999999999970896	0.5	585.500000020402	1386.0000000052617	2334.000000022092	3634.000000021395	48.506084442093105	yeesu	mark01vox_ker	300232.9818594104	300482.9818594104	0.92
34	u	314584.977324263	314624.9773242631	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark01vox_ker	2975	2975	phone	phone	1998	1998	SEGMENT	13873198	13874961	44100	314604.9773242631	20.000000000029104	0.5	225.49999999965735	2020.4999999997272	3240.499999999971	3885.9999999972356	40.05618667600723	yeesu	mark01vox_ker	314344.977324263	314624.9773242631	0.9285714285714434
35	u	346314.9773242631	346344.977324263	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark01vox_ker	3267	3267	phone	phone	2290	2290	SEGMENT	15272491	15273813	44100	346329.9773242631	14.999999999970896	0.5	319.50000000008714	910.9999999994193	2475.5000000005516	3745.4999999994484	70.68391418461967	ku	mark01vox_ker	346234.977324263	346344.977324263	0.8636363636368928
36	u	346424.977324263	346464.977324263	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark01vox_ker	3269	3269	phone	phone	2292	2292	SEGMENT	15277342	15279105	44100	346444.977324263	20	0.5	330	1032.5	2462	3720.5	75.50125885009766	kuliŋa	mark01vox_ker	346344.977324263	346724.977324263	0.2631578947368421
37	u	348174.977324263	348204.977324263	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark01vox_ker	3278	3278	phone	phone	2301	2301	SEGMENT	15354517	15355839	44100	348189.977324263	15	0.5	388.4999999954876	1851.499999999274	0	3351.4999999995875	63.007097244263406	yeesu	mark01vox_ker	347914.977324263	348204.977324263	0.9482758620689655
38	u	357144.977324263	357194.9773242631	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark01vox_ker	3365	3365	phone	phone	2388	2388	SEGMENT	15750094	15752298	44100	357169.9773242631	25.000000000029104	0.5	336.5000000004646	773.5000000015797	2407.0000000005575	3773.500000001394	75.57593917844432	ku	mark01vox_ker	357084.977324263	357194.9773242631	0.7727272727273929
39	u	359384.9773242631	359434.9773242631	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark01vox_ker	3387	3387	phone	phone	2410	2410	SEGMENT	15848878	15851082	44100	359409.9773242631	25	0.5	298.9999999999419	971.4999999997735	2502.999999999965	3875.999999999849	69.07580184936114	gud	mark01vox_ker	359334.977324263	359514.977324263	0.41666666666699004
40	u	369317.97052154195	369357.97052154195	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark01vox_ker	3459	3459	phone	phone	2482	2482	SEGMENT	16286923	16288686	44100	369337.97052154195	20	0.5	0	1550	3118.5	3865	66.22336196899414	yeesu	mark01vox_ker	369037.9705215419	369357.97052154195	0.9375000000000113
41	u	382004.9773242631	382244.9773242631	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark01vox_ker	3587	3587	phone	phone	2610	2610	SEGMENT	16846420	16857003	44100	382124.9773242631	120	0.5	315.5000000000058	875.9999999999884	2565.4999999999245	4031.4999999999013	72.41699218749964	du	mark01vox_ker	381944.9773242631	382244.9773242631	0.6
42	u	441604.977324263	441644.977324263	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark01vox_ker	3745	3745	phone	phone	2768	2768	SEGMENT	19474780	19476543	44100	441624.977324263	20	0.5	377.49999999996515	942.5000000006621	2497.9999999996517	3808.500000000662	78.11489868165042	huluma	mark01vox_ker	441574.977324263	441884.9773242631	0.16129032258061488
43	u	441684.9773242631	441714.977324263	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark01vox_ker	3747	3747	phone	phone	2770	2770	SEGMENT	19478308	19479630	44100	441699.9773242631	14.999999999970896	0.5	352.0000000001278	1350.9999999998374	2576.4999999999127	3865.9999999998954	78.18537902832178	huluma	mark01vox_ker	441574.977324263	441884.9773242631	0.40322580645172496
44	u	444254.9773242631	444284.977324263	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark01vox_ker	3773	3773	phone	phone	2796	2796	SEGMENT	19591645	19592967	44100	444269.9773242631	14.999999999970896	0.5	280.50000000004064	1484.4999999997037	2737.000000000012	3780.999999999675	60.69237518309265	yeesu	mark01vox_ker	444034.977324263	444284.977324263	0.9400000000002329
45	u	478312.9818594105	478342.9818594104	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark01vox_ker	3938	3938	phone	phone	2961	2961	SEGMENT	21093603	21094925	44100	478327.9818594104	14.999999999970896	0.5	257.5	1031	2548.5	2671	66.8599967956543	yeesu	mark01vox_ker	477972.9818594104	478342.9818594104	0.9594594594594594
46	u	483142.9818594104	483192.9818594105	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark01vox_ker	3990	3990	phone	phone	3013	3013	SEGMENT	21306606	21308810	44100	483167.9818594104	25.000000000029104	0.5	373.99999999997675	985.4999999998548	2508.000000000058	3843.4999999999245	76.34923934936334	gud	mark01vox_ker	483062.9818594105	483232.9818594104	0.6176470588233985
47	u	16962.98185941043	17012.98185941043	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark02vox_ker	291	291	phone	phone	52	52	SEGMENT	748068	750272	44100	16987.98185941043	25	0.5	325	890.5	2350.5	3656	69.71040344238281	ku	mark02vox_ker	16862.981859410433	17012.98185941043	0.8333333333333293
48	u	30774.977324263036	30824.97732426304	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark02vox_ker	431	431	phone	phone	192	192	SEGMENT	1357177	1359381	44100	30799.97732426304	25.00000000000182	0.5	0	1172.5	1950	3346	52.85061836242676	yeesu	mark02vox_ker	30474.977324263036	30824.97732426304	0.9285714285714293
49	u	32264.977324263036	32324.97732426304	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark02vox_ker	450	450	phone	phone	211	211	SEGMENT	1422886	1425531	44100	32294.97732426304	30.00000000000182	0.5	470	1381	2459	3695	78.68292999267578	luŋ	mark02vox_ker	32204.97732426304	32434.977324263036	0.39130434782609314
50	u	35654.97732426304	35794.97732426304	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark02vox_ker	488	488	phone	phone	249	249	SEGMENT	1572385	1578558	44100	35724.97732426304	70	0.5	320.5	918	2472.5	3856	75.92232894897461	du	mark02vox_ker	35604.97732426304	35794.97732426304	0.631578947368421
51	u	38314.97732426304	38384.97732426304	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark02vox_ker	523	523	phone	phone	284	284	SEGMENT	1689691	1692777	44100	38349.97732426304	35	0.5	442.5	1070	2436.5	3750	79.63441848754883	yeesu	mark02vox_ker	38004.97732426304	38384.97732426304	0.9078947368421053
52	u	56066.97278911564	56126.97278911565	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark02vox_ker	593	593	phone	phone	354	354	SEGMENT	2472554	2475199	44100	56096.97278911565	30.000000000003638	0.5	290.5	999	2596.5	4088	73.30348587036133	ku	mark02vox_ker	56026.97278911564	56126.97278911565	0.7000000000000218
53	u	58706.97278911564	58746.97278911564	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark02vox_ker	626	626	phone	phone	387	387	SEGMENT	2588978	2590741	44100	58726.97278911564	20	0.5	340.99999999990706	918.4999999999245	2582.499999999971	3819.499999999843	74.1143264770471	ku	mark02vox_ker	58656.97278911565	58746.97278911564	0.7777777777777598
54	u	129337.97052154197	129367.97052154197	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark02vox_ker	646	646	phone	phone	407	407	SEGMENT	5703805	5705127	44100	129352.97052154197	15	0.5	566.0000000003485	1480.499999999913	2686.4999999994484	3815.4999999986935	79.8442916870365	yeesu	mark02vox_ker	129047.97052154194	129367.97052154197	0.9531250000000042
55	u	148089.98866213154	148129.98866213154	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark02vox_ker	718	718	phone	phone	479	479	SEGMENT	6530769	6532532	44100	148109.98866213154	20	0.5	1182.9999999996514	2198.999999996794	3398.499999999425	3915.0000000000696	55.25111389152303	yeesu	mark02vox_ker	147889.96598639459	148129.98866213154	0.9166745394426045
56	u	152359.9886621315	152409.98866213154	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark02vox_ker	762	762	phone	phone	523	523	SEGMENT	6719076	6721280	44100	152384.98866213154	25.000000000014552	0.5	305.4999999999913	1140.000000000093	2442.999999999988	3104.4999999998345	74.82710266113084	guuduŋa	mark02vox_ker	152169.96598639456	152639.96598639459	0.45749505475950764
57	u	278715.97505668935	278745.97505668935	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark02vox_ker	876	876	phone	phone	637	637	SEGMENT	12291375	12292697	44100	278730.97505668935	15	0.5	0	939.5000000109128	2489.0000000024393	0	57.90368843079893	yeesu	mark02vox_ker	278465.97505668935	278745.97505668935	0.9464285714285714
58	u	3554.9773242630386	3584.9773242630386	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark03vox_ker	621	621	phone	phone	6	6	SEGMENT	156775	158097	44100	3569.9773242630386	15	0.5	531.0000000000011	1450.9999999999998	2612.5000000000005	3715.5000000000005	77.53984832763676	yeesu	mark03vox_ker	3234.9773242630386	3584.9773242630386	0.9571428571428572
59	u	68006.97278911565	68046.97278911564	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark03vox_ker	883	883	phone	phone	268	268	SEGMENT	2999108	3000871	44100	68026.97278911565	19.999999999992724	0.5	363	1055.5	2377.5	3766.5	75.04991149902344	gud	mark03vox_ker	67976.97278911565	68116.97278911565	0.35714285714285715
60	u	69966.97278911565	70006.97278911565	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark03vox_ker	906	906	phone	phone	291	291	SEGMENT	3085544	3087307	44100	69986.97278911565	20	0.5	351.49999999998255	1156.0000000000348	2356.5000000000637	3759.499999999878	75.99762344359772	kuy	mark03vox_ker	69916.97278911565	70106.97278911565	0.3684210526315789
61	u	72836.97278911565	72866.97278911565	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark03vox_ker	935	935	phone	phone	320	320	SEGMENT	3212111	3213433	44100	72851.97278911565	15	0.5	410	1385.0000000002613	2407.0000000002265	3682.5000000002005	75.81347656249719	yeesu	mark03vox_ker	72536.97278911565	72866.97278911565	0.9545454545454546
62	u	75688.96825396825	75738.96825396825	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark03vox_ker	951	951	phone	phone	336	336	SEGMENT	3337884	3340088	44100	75713.96825396825	25	0.5	794.9999999993031	1575.9999999985598	1588.499999981549	4188.000000000732	52.77235221867001	yeesu	mark03vox_ker	75438.96825396825	75738.96825396825	0.9166666666666666
63	u	77278.96825396825	77328.96825396825	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark03vox_ker	975	975	phone	phone	360	360	SEGMENT	3408003	3410207	44100	77303.96825396825	25	0.5	355.5000000000029	883.4999999999449	2358.4999999999973	3780.5000000000496	76.19482421874991	ku	mark03vox_ker	77228.96825396825	77328.96825396825	0.75
64	u	84788.96825396825	84858.96825396825	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark03vox_ker	1038	1038	phone	phone	423	423	SEGMENT	3739194	3742280	44100	84823.96825396825	35	0.5	254.0000000000087	2252.500000000039	2553.000000000026	3661.5000000000655	72.61018753051849	zude	mark03vox_ker	84618.96825396825	85028.96825396825	0.5
65	u	86216.97278911565	86266.97278911564	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark03vox_ker	1047	1047	phone	phone	432	432	SEGMENT	3802169	3804373	44100	86241.97278911565	24.999999999992724	0.5	353.5	2080.5	2579	3651.5	77.59808349609375	zeruzalem	mark03vox_ker	86016.97278911564	86696.97278911565	0.3308823529411908
66	u	89366.97278911565	89426.97278911565	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark03vox_ker	1070	1070	phone	phone	455	455	SEGMENT	3941084	3943729	44100	89396.97278911565	30	0.5	272.50000000002035	2256.499999999904	2772.4999999998054	3693.4999999999854	74.18266677856663	idume	mark03vox_ker	89156.97278911564	89636.97278911565	0.5000000000000152
67	u	94656.97278911564	94706.97278911565	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark03vox_ker	1115	1115	phone	phone	500	500	SEGMENT	4174373	4176577	44100	94681.97278911565	25.000000000007276	0.5	312.5	1957	2503	3732	74.52659225463867	zurdeŋ	mark03vox_ker	94546.97278911564	94946.97278911565	0.3375000000000241
68	u	103526.97278911565	103566.97278911565	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark03vox_ker	1208	1208	phone	phone	593	593	SEGMENT	4565540	4567303	44100	103546.97278911565	20	0.5	387.0000000001975	1089.000000004739	2400.4999999987167	3788	77.12305831911145	gud	mark03vox_ker	103456.97278911565	103646.97278911565	0.47368421052631576
69	u	118096.97278911564	118126.97278911564	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark03vox_ker	1345	1345	phone	phone	730	730	SEGMENT	5208077	5209399	44100	118111.97278911564	15	0.5	346.0000000000029	928.9999999999593	2583.9999999999827	3735.4999999999377	74.2916374206542	yeesu	mark03vox_ker	117796.97278911564	118126.97278911564	0.9545454545454546
70	u	119146.97278911565	119186.97278911564	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark03vox_ker	1360	1360	phone	phone	745	745	SEGMENT	5254382	5256145	44100	119166.97278911565	19.999999999992724	0.5	352.50000000090165	969.0000000042075	2478.999999997796	3855.500000001703	72.89000320448531	gud	mark03vox_ker	119076.97278911565	119266.97278911564	0.47368421052635207
71	u	145098.96825396825	145128.96825396825	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark03vox_ker	1486	1486	phone	phone	871	871	SEGMENT	6398865	6400187	44100	145113.96825396825	15	0.5	344.99999999958186	1615.4999999995644	2565.5000000002615	3643.999999998571	76.84309387205332	yeesu	mark03vox_ker	144808.96825396825	145128.96825396825	0.953125
72	u	147518.96825396825	147578.96825396825	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark03vox_ker	1516	1516	phone	phone	901	901	SEGMENT	6505587	6508232	44100	147548.96825396825	30	0.5	299.000000000151	1000.5000000005663	2567.499999999736	3829.5000000001887	75.60376739502829	gud	mark03vox_ker	147448.96825396825	147608.96825396825	0.625
73	u	189371.98412698414	189431.98412698414	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark03vox_ker	1886	1886	phone	phone	1271	1271	SEGMENT	8351305	8353950	44100	189401.98412698414	30	0.5	293.0000000002265	910.5000000006418	2512.500000000415	3777.0000000006794	70.96020507816507	gud	mark03vox_ker	189311.98412698414	189461.98412698414	0.6
74	u	208527.97052154195	208567.97052154195	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark03vox_ker	2013	2013	phone	phone	1398	1398	SEGMENT	9196084	9197847	44100	208547.97052154195	20	0.5	259	2174	2714.5	3611.5	71.15732955932617	zudasi	mark03vox_ker	208427.97052154192	208887.97052154195	0.2608695652174381
75	u	213787.97052154195	213817.97052154195	a58b7922-aa42-11ea-a430-31a412b3a9e8	0000	mark03vox_ker	2062	2062	phone	phone	1447	1447	SEGMENT	9428050	9429372	44100	213802.97052154195	15	0.5	323.5000000002323	948.5000000002323	2559	3845.0000000000928	73.22834014893957	yeesu	mark03vox_ker	213477.97052154195	213817.97052154195	0.9558823529411765
