sl_rowIdx	labels	start	end	db_uuid	session	bundle	start_item_id	end_item_id	level	attribute	start_item_seq_idx	end_item_seq_idx	type	sample_start	sample_end	sample_rate	times_orig	times_rel	times_norm	F1	F2	F3	F4	RMS	word_label	check_bundle	word_start	word_end	position_in_word
160	i	107706.973	107746.973	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1248	1248	phone	phone	 633	 633	SEGMENT	 4749878	 4751641	44100	107726.973	 20.00000	0.5	248.0	1777.0	2743.5	   0.0	66.07120	jiitiniy	mark03vox_ker	107396.973	107906.973	0.6470588
161	i	107786.973	107826.973	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1250	1250	phone	phone	 635	 635	SEGMENT	 4753406	 4755169	44100	107806.973	 20.00000	0.5	338.0	2266.5	3072.5	3884.5	76.37774	jiitiniy	mark03vox_ker	107396.973	107906.973	0.8039216
162	i	110903.980	110963.980	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1283	1283	phone	phone	 668	 668	SEGMENT	 4890866	 4893511	44100	110933.980	 30.00000	0.5	397.5	2323.0	3047.0	3752.0	76.82499	minti	mark03vox_ker	110813.980	111223.980	0.2926829
163	i	111073.980	111223.980	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1286	1286	phone	phone	 671	 671	SEGMENT	 4898363	 4904977	44100	111148.980	 75.00000	0.5	352.0	2294.0	2948.0	3709.0	77.21983	minti	mark03vox_ker	110813.980	111223.980	0.8170732
164	i	113053.980	113143.980	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1298	1298	phone	phone	 683	 683	SEGMENT	 4985681	 4989649	44100	113098.980	 45.00000	0.5	384.0	2281.0	2794.0	3667.0	77.21487	turti	mark03vox_ker	112813.980	113143.980	0.8636364
165	i	115333.980	115393.980	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1318	1318	phone	phone	 703	 703	SEGMENT	 5086229	 5088874	44100	115363.980	 30.00000	0.5	469.5	2264.0	2867.0	3716.5	76.68550	minti	mark03vox_ker	115263.980	115723.980	0.2173913
166	i	115503.980	115723.980	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1321	1321	phone	phone	 706	 706	SEGMENT	 5093726	 5103427	44100	115613.980	110.00000	0.5	387.0	2243.0	2845.0	3759.0	79.93582	minti	mark03vox_ker	115263.980	115723.980	0.7608696
167	i	119396.973	119456.973	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1365	1365	phone	phone	 750	 750	SEGMENT	 5265407	 5268052	44100	119426.973	 30.00000	0.5	368.5	2259.0	2904.5	3637.0	76.60311	minti	mark03vox_ker	119336.973	119816.973	0.1875000
168	i	119586.973	119816.973	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1368	1368	phone	phone	 753	 753	SEGMENT	 5273786	 5283928	44100	119701.973	115.00000	0.5	350.0	2302.5	2898.0	3772.5	77.22587	minti	mark03vox_ker	119336.973	119816.973	0.7604167
169	i	124116.973	124186.973	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1399	1399	phone	phone	 784	 784	SEGMENT	 5473559	 5476645	44100	124151.973	 35.00000	0.5	468.5	2216.5	2953.5	3489.5	76.45943	minti	mark03vox_ker	124046.973	124446.973	0.2625000
170	i	124316.973	124446.973	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1402	1402	phone	phone	 787	 787	SEGMENT	 5482379	 5488111	44100	124381.973	 65.00000	0.5	394.0	2240.0	2927.5	3727.5	79.12364	minti	mark03vox_ker	124046.973	124446.973	0.8375000
171	i	126466.973	126496.973	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1424	1424	phone	phone	 809	 809	SEGMENT	 5577194	 5578516	44100	126481.973	 15.00000	0.5	285.0	1589.5	2722.0	3371.0	59.73110	lupi	mark03vox_ker	126296.973	126496.973	0.9250000
172	i	127296.973	127326.973	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1437	1437	phone	phone	 822	 822	SEGMENT	 5613797	 5615119	44100	127311.973	 15.00000	0.5	  0.0	1872.0	   0.0	3131.0	52.93898	kumsi	mark03vox_ker	126996.973	127326.973	0.9545455
173	i	129326.973	129376.973	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1452	1452	phone	phone	 837	 837	SEGMENT	 5703320	 5705524	44100	129351.973	 25.00000	0.5	348.5	2267.0	3011.5	3775.0	75.66072	minti	mark03vox_ker	129246.973	129586.973	0.3088235
174	i	129506.973	129586.973	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1455	1455	phone	phone	 840	 840	SEGMENT	 5711258	 5714785	44100	129546.973	 40.00000	0.5	400.5	2240.0	2838.5	3800.0	78.83711	minti	mark03vox_ker	129246.973	129586.973	0.8823529
175	i	146858.968	146918.968	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1506	1506	phone	phone	 891	 891	SEGMENT	 6476481	 6479126	44100	146888.968	 30.00000	0.5	346.5	2346.5	2804.5	3608.5	78.29029	minti	mark03vox_ker	146778.968	147118.968	0.3235294
176	i	147048.968	147118.968	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1509	1509	phone	phone	 894	 894	SEGMENT	 6484860	 6487946	44100	147083.968	 35.00000	0.5	321.0	2402.0	3116.0	3696.5	78.22510	minti	mark03vox_ker	146778.968	147118.968	0.8970588
177	i	153273.980	153303.980	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1559	1559	phone	phone	 944	 944	SEGMENT	 6759383	 6760705	44100	153288.980	 15.00000	0.5	288.5	2380.0	2572.0	3761.5	67.79998	pərki	mark03vox_ker	152993.980	153303.980	0.9516129
178	i	155673.980	155733.980	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1581	1581	phone	phone	 966	 966	SEGMENT	 6865223	 6867868	44100	155703.980	 30.00000	0.5	431.5	2240.5	2762.5	3556.0	77.05933	minti	mark03vox_ker	155613.980	156093.980	0.1875000
179	i	155853.980	156093.980	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1584	1584	phone	phone	 969	 969	SEGMENT	 6873161	 6883744	44100	155973.980	120.00000	0.5	356.5	2233.5	2895.5	3777.0	78.08536	minti	mark03vox_ker	155613.980	156093.980	0.7500000
180	iː	161915.975	161995.975	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1632	1632	phone	phone	1017	1017	SEGMENT	 7140495	 7144022	44100	161955.975	 40.00000	0.5	340.0	2238.5	2768.5	3653.5	76.67735	ciiri	mark03vox_ker	161815.975	162075.975	0.5384615
181	i	162045.975	162075.975	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1634	1634	phone	phone	1019	1019	SEGMENT	 7146228	 7147550	44100	162060.975	 15.00000	0.5	396.5	1266.0	2482.5	3015.5	76.51588	ciiri	mark03vox_ker	161815.975	162075.975	0.9423077
182	i	163585.975	163635.975	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1651	1651	phone	phone	1036	1036	SEGMENT	 7214142	 7216346	44100	163610.975	 25.00000	0.5	501.5	2275.5	2808.0	3465.5	76.58850	minti	mark03vox_ker	163535.975	163835.975	0.2500000
183	i	163745.975	163835.975	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1654	1654	phone	phone	1039	1039	SEGMENT	 7221198	 7225166	44100	163790.975	 45.00000	0.5	408.5	2257.5	2869.5	3711.5	78.97058	minti	mark03vox_ker	163535.975	163835.975	0.8500000
184	i	165235.975	165315.975	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1668	1668	phone	phone	1053	1053	SEGMENT	 7286907	 7290434	44100	165275.975	 40.00000	0.5	447.0	2304.0	2917.5	3553.0	78.19279	minti	mark03vox_ker	165155.975	165665.975	0.2352941
185	i	165445.975	165665.975	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1671	1671	phone	phone	1056	1056	SEGMENT	 7296168	 7305869	44100	165555.975	110.00000	0.5	402.5	2340.0	2991.0	3812.5	78.23606	minti	mark03vox_ker	165155.975	165665.975	0.7843137
186	i	172818.968	172888.968	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1752	1752	phone	phone	1137	1137	SEGMENT	 7621317	 7624403	44100	172853.968	 35.00000	0.5	382.0	2113.5	2738.0	3784.5	79.87398	kəəsi	mark03vox_ker	172558.968	172888.968	0.8939394
187	iː	174596.973	174696.973	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1766	1766	phone	phone	1151	1151	SEGMENT	 7699727	 7704136	44100	174646.973	 50.00000	0.5	372.5	2139.0	2835.5	3640.0	75.79053	ciiri	mark03vox_ker	174486.973	174776.973	0.5517241
188	i	174746.973	174776.973	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1768	1768	phone	phone	1153	1153	SEGMENT	 7706342	 7707664	44100	174761.973	 15.00000	0.5	415.0	1483.0	2409.5	3119.5	77.65663	ciiri	mark03vox_ker	174486.973	174776.973	0.9482759
189	i	175346.973	175406.973	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1778	1778	phone	phone	1163	1163	SEGMENT	 7732802	 7735447	44100	175376.973	 30.00000	0.5	411.5	2254.0	2751.5	3608.0	74.84645	minti	mark03vox_ker	175286.973	175626.973	0.2647059
190	i	175546.973	175626.973	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1781	1781	phone	phone	1166	1166	SEGMENT	 7741622	 7745149	44100	175586.973	 40.00000	0.5	372.0	2206.5	2814.5	3778.5	77.53491	minti	mark03vox_ker	175286.973	175626.973	0.8823529
191	i	179236.973	179276.973	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1815	1815	phone	phone	1200	1200	SEGMENT	 7904351	 7906114	44100	179256.973	 20.00000	0.5	390.0	2186.5	2771.5	3624.5	76.10525	minti	mark03vox_ker	179176.973	179456.973	0.2857143
192	i	179396.973	179456.973	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1818	1818	phone	phone	1203	1203	SEGMENT	 7911407	 7914052	44100	179426.973	 30.00000	0.5	337.0	2238.5	2906.5	3912.5	76.33917	minti	mark03vox_ker	179176.973	179456.973	0.8928571
193	iː	183811.984	183911.984	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1846	1846	phone	phone	1231	1231	SEGMENT	 8106109	 8110518	44100	183861.984	 50.00000	0.5	372.0	2163.5	2801.0	3565.0	77.64874	siinu	mark03vox_ker	183651.984	184041.984	0.5384615
194	i	186691.984	186741.984	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1868	1868	phone	phone	1253	1253	SEGMENT	 8233117	 8235321	44100	186716.984	 25.00000	0.5	424.5	2272.0	2835.5	3649.5	75.55465	minti	mark03vox_ker	186631.984	187051.984	0.2023810
195	i	186861.984	187051.984	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1871	1871	phone	phone	1256	1256	SEGMENT	 8240614	 8248992	44100	186956.984	 95.00000	0.5	358.5	2272.0	2894.0	3789.5	76.26858	minti	mark03vox_ker	186631.984	187051.984	0.7738095
196	i	190021.984	190081.984	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1895	1895	phone	phone	1280	1280	SEGMENT	 8379970	 8382615	44100	190051.984	 30.00000	0.5	354.5	2190.0	2890.5	3590.0	76.92414	minti	mark03vox_ker	189951.984	190421.984	0.2127660
197	i	190221.984	190421.984	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1898	1898	phone	phone	1283	1283	SEGMENT	 8388790	 8397609	44100	190321.984	100.00000	0.5	333.5	2300.5	2861.5	3870.5	76.72195	minti	mark03vox_ker	189951.984	190421.984	0.7872340
198	i	194525.975	194565.975	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1924	1924	phone	phone	1309	1309	SEGMENT	 8578596	 8580359	44100	194545.975	 20.00000	0.5	295.0	2106.0	2476.5	3673.5	73.40798	filipi	mark03vox_ker	194405.975	194965.975	0.2500000
199	i	194625.975	194725.975	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1926	1926	phone	phone	1311	1311	SEGMENT	 8583006	 8587415	44100	194675.975	 50.00000	0.5	367.0	2240.5	2992.5	3470.5	78.27990	filipi	mark03vox_ker	194405.975	194965.975	0.4821429
200	i	194775.975	194965.975	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1928	1928	phone	phone	1313	1313	SEGMENT	 8589621	 8597999	44100	194870.975	 95.00000	0.5	332.0	2318.5	2984.5	3749.0	76.81741	filipi	mark03vox_ker	194405.975	194965.975	0.8303571
201	i	204615.975	204695.975	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1983	1983	phone	phone	1368	1368	SEGMENT	 9023565	 9027092	44100	204655.975	 40.00000	0.5	378.0	   0.0	2372.0	3218.0	76.46744	minti	mark03vox_ker	204545.975	205075.975	0.2075472
202	i	204835.975	205075.975	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	1986	1986	phone	phone	1371	1371	SEGMENT	 9033267	 9043850	44100	204955.975	120.00000	0.5	344.0	2340.0	3074.0	3983.0	77.00602	minti	mark03vox_ker	204545.975	205075.975	0.7735849
203	i	211997.971	212067.971	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	2046	2046	phone	phone	1431	1431	SEGMENT	 9349111	 9352197	44100	212032.971	 35.00000	0.5	372.0	2288.0	2968.5	3685.0	77.15895	minti	mark03vox_ker	211937.971	212417.971	0.1979167
204	i	212187.971	212417.971	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	2049	2049	phone	phone	1434	1434	SEGMENT	 9357490	 9367632	44100	212302.971	115.00000	0.5	336.0	2319.0	3027.0	3924.0	77.47193	minti	mark03vox_ker	211937.971	212417.971	0.7604167
205	i	230797.971	230857.971	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	2213	2213	phone	phone	1598	1598	SEGMENT	10178191	10180836	44100	230827.971	 30.00000	0.5	515.5	2233.0	2812.0	3738.5	75.45196	minti	mark03vox_ker	230727.971	231227.971	0.2000000
206	i	230977.971	231227.971	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	2216	2216	phone	phone	1601	1601	SEGMENT	10186129	10197153	44100	231102.971	125.00000	0.5	415.5	2296.0	2806.5	3685.5	78.25524	minti	mark03vox_ker	230727.971	231227.971	0.7500000
207	i	243107.971	243177.971	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	2301	2301	phone	phone	1686	1686	SEGMENT	10721062	10724148	44100	243142.971	 35.00000	0.5	503.5	2281.5	3015.5	3863.5	76.26312	minti	mark03vox_ker	243047.971	243547.971	0.1900000
208	i	243297.971	243547.971	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	2304	2304	phone	phone	1689	1689	SEGMENT	10729441	10740465	44100	243422.971	125.00000	0.5	391.0	2261.0	2872.0	3751.0	77.79060	minti	mark03vox_ker	243047.971	243547.971	0.7500000
209	i	341007.971	341077.971	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	2364	2364	phone	phone	1749	1749	SEGMENT	15038452	15041538	44100	341042.971	 35.00000	0.5	345.0	2310.5	3088.0	3730.5	76.69813	minti	mark03vox_ker	340937.971	341417.971	0.2187500
210	i	341207.971	341417.971	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	2367	2367	phone	phone	1752	1752	SEGMENT	15047272	15056532	44100	341312.971	105.00000	0.5	375.0	2320.5	2917.5	3772.5	76.82338	minti	mark03vox_ker	340937.971	341417.971	0.7812500
211	i	342637.971	342677.971	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	2380	2380	phone	phone	1765	1765	SEGMENT	15110335	15112098	44100	342657.971	 20.00000	0.5	246.0	2407.5	2967.0	3804.0	73.47139	giliŋ	mark03vox_ker	342537.971	342997.971	0.2608696
212	i	342747.971	342847.971	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	2382	2382	phone	phone	1767	1767	SEGMENT	15115186	15119595	44100	342797.971	 50.00000	0.5	343.0	2368.0	3072.0	3756.0	75.70409	giliŋ	mark03vox_ker	342537.971	342997.971	0.5652174
213	i	344477.971	344517.971	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	2394	2394	phone	phone	1779	1779	SEGMENT	15191479	15193242	44100	344497.971	 20.00000	0.5	466.5	2090.0	2544.0	3485.0	74.53437	minti	mark03vox_ker	344417.971	344637.971	0.3636364
214	i	344607.971	344637.971	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	2397	2397	phone	phone	1782	1782	SEGMENT	15197212	15198534	44100	344622.971	 15.00000	0.5	387.5	1811.0	2591.5	3897.0	73.30251	minti	mark03vox_ker	344417.971	344637.971	0.9318182
215	iː	351023.980	351093.980	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	2458	2458	phone	phone	1843	1843	SEGMENT	15480158	15483244	44100	351058.980	 35.00000	0.5	309.0	2297.0	3036.5	3760.5	74.27686	tiilim	mark03vox_ker	350953.980	351293.980	0.3088235
216	i	351153.980	351223.980	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	2460	2460	phone	phone	1845	1845	SEGMENT	15485891	15488977	44100	351188.980	 35.00000	0.5	391.5	2236.0	2915.0	3657.5	76.00734	tiilim	mark03vox_ker	350953.980	351293.980	0.6911765
217	i	352563.980	352643.980	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	2476	2476	phone	phone	1861	1861	SEGMENT	15548072	15551599	44100	352603.980	 40.00000	0.5	365.0	2346.5	3025.5	3768.5	75.59962	minti	mark03vox_ker	352483.980	352973.980	0.2448980
218	i	352763.980	352973.980	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark03vox_ker	2479	2479	phone	phone	1864	1864	SEGMENT	15556892	15566152	44100	352868.980	105.00000	0.5	362.5	2356.5	3107.5	3948.5	76.67971	minti	mark03vox_ker	352483.980	352973.980	0.7857143
219	i	  3779.989	  3879.989	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark04vox_ker	 400	 400	phone	phone	  11	  11	SEGMENT	  166698	  171107	44100	  3829.989	 50.00000	0.5	425.5	2299.0	2970.5	3983.5	75.13068	isi	mark04vox_ker	  3779.989	  3979.989	0.2500000
220	i	  3949.989	  3979.989	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark04vox_ker	 402	 402	phone	phone	  13	  13	SEGMENT	  174195	  175517	44100	  3964.989	 15.00000	0.5	  0.0	1867.5	3092.5	3825.0	52.51680	isi	mark04vox_ker	  3779.989	  3979.989	0.9250000
221	i	  7759.989	  7809.989	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark04vox_ker	 449	 449	phone	phone	  60	  60	SEGMENT	  342216	  344420	44100	  7784.989	 25.00000	0.5	325.0	2332.5	2981.0	3826.5	74.76986	kirkir	mark04vox_ker	  7689.989	  8059.989	0.2567568
222	i	  7939.989	  7989.989	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark04vox_ker	 452	 452	phone	phone	  63	  63	SEGMENT	  350154	  352358	44100	  7964.989	 25.00000	0.5	337.0	2338.0	2682.5	3654.5	75.09149	kirkir	mark04vox_ker	  7689.989	  8059.989	0.7432432
223	iː	  9979.989	 10089.989	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark04vox_ker	 474	 474	phone	phone	  85	  85	SEGMENT	  440118	  444968	44100	 10034.989	 55.00000	0.5	272.0	   0.0	2476.0	3247.0	73.33611	giidə	mark04vox_ker	  9909.989	 10429.989	0.2403846
224	i	 10769.989	 10839.989	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark04vox_ker	 482	 482	phone	phone	  93	  93	SEGMENT	  474957	  478043	44100	 10804.989	 35.00000	0.5	305.0	2301.0	2845.5	3788.5	70.52441	turti	mark04vox_ker	 10499.989	 10839.989	0.8970588
225	i	 10999.989	 11059.989	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark04vox_ker	 486	 486	phone	phone	  97	  97	SEGMENT	  485100	  487745	44100	 11029.989	 30.00000	0.5	399.5	2288.5	2977.0	3734.0	73.30725	minti	mark04vox_ker	 10919.989	 11429.989	0.2156863
226	i	 11189.989	 11429.989	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark04vox_ker	 489	 489	phone	phone	 100	 100	SEGMENT	  493479	  504062	44100	 11309.989	120.00000	0.5	341.5	2292.0	2829.5	3843.5	76.56801	minti	mark04vox_ker	 10919.989	 11429.989	0.7647059
227	i	 14339.989	 14439.989	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark04vox_ker	 517	 517	phone	phone	 128	 128	SEGMENT	  632394	  636803	44100	 14389.989	 50.00000	0.5	430.0	2295.0	2891.0	4039.0	76.79679	isi	mark04vox_ker	 14339.989	 14549.989	0.2380952
228	i	 14519.989	 14549.989	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark04vox_ker	 519	 519	phone	phone	 130	 130	SEGMENT	  640332	  641654	44100	 14534.989	 15.00000	0.5	326.5	1411.0	2991.0	3694.5	71.37898	isi	mark04vox_ker	 14339.989	 14549.989	0.9285714
229	iː	 14839.989	 14939.989	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark04vox_ker	 526	 526	phone	phone	 137	 137	SEGMENT	  654444	  658853	44100	 14889.989	 50.00000	0.5	324.5	2389.5	2930.5	3646.5	76.03312	giidə	mark04vox_ker	 14779.989	 15019.989	0.4583333
230	i	 21419.989	 21549.989	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark04vox_ker	 595	 595	phone	phone	 206	 206	SEGMENT	  944622	  950354	44100	 21484.989	 65.00000	0.5	382.5	2256.5	2766.5	3668.0	79.22253	kumti	mark04vox_ker	 21139.989	 21549.989	0.8414634
231	i	 24139.989	 24219.989	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark04vox_ker	 622	 622	phone	phone	 233	 233	SEGMENT	 1064574	 1068101	44100	 24179.989	 40.00000	0.5	396.0	2280.0	2960.5	3376.0	75.97290	minti	mark04vox_ker	 24079.989	 24589.989	0.1960784
232	i	 24349.989	 24589.989	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark04vox_ker	 625	 625	phone	phone	 236	 236	SEGMENT	 1073835	 1084418	44100	 24469.989	120.00000	0.5	358.0	2367.5	3021.5	3810.0	77.10679	minti	mark04vox_ker	 24079.989	 24589.989	0.7647059
233	i	 25799.989	 25869.989	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark04vox_ker	 639	 639	phone	phone	 250	 250	SEGMENT	 1137780	 1140866	44100	 25834.989	 35.00000	0.5	379.5	2329.0	3091.5	3550.5	77.32857	minti	mark04vox_ker	 25729.989	 26159.989	0.2441860
234	i	 25989.989	 26159.989	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark04vox_ker	 642	 642	phone	phone	 253	 253	SEGMENT	 1146159	 1153655	44100	 26074.989	 85.00000	0.5	360.0	2384.0	3075.0	3611.5	76.77140	minti	mark04vox_ker	 25729.989	 26159.989	0.8023256
235	i	 86729.989	 86799.989	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark04vox_ker	 660	 660	phone	phone	 271	 271	SEGMENT	 3824793	 3827879	44100	 86764.989	 35.00000	0.5	437.0	2341.0	3076.5	3730.5	78.98386	minti	mark04vox_ker	 86679.989	 87059.989	0.2236842
236	i	 86919.989	 87059.989	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark04vox_ker	 663	 663	phone	phone	 274	 274	SEGMENT	 3833172	 3839345	44100	 86989.989	 70.00000	0.5	305.0	2356.5	3048.5	3757.5	77.67804	minti	mark04vox_ker	 86679.989	 87059.989	0.8157895
237	i	 94499.989	 94539.989	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark04vox_ker	 668	 668	phone	phone	 279	 279	SEGMENT	 4167450	 4169213	44100	 94519.989	 20.00000	0.5	362.5	2109.0	2552.5	3566.0	74.74847	minti	mark04vox_ker	 94439.989	 94699.989	0.3076923
238	i	 94659.989	 94699.989	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark04vox_ker	 671	 671	phone	phone	 282	 282	SEGMENT	 4174506	 4176269	44100	 94679.989	 20.00000	0.5	354.0	2269.0	2966.0	3822.5	74.57882	minti	mark04vox_ker	 94439.989	 94699.989	0.9230769
239	i	 97769.989	 97819.989	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark04vox_ker	 709	 709	phone	phone	 320	 320	SEGMENT	 4311657	 4313861	44100	 97794.989	 25.00000	0.5	443.0	2208.0	2766.0	3545.5	76.58929	minti	mark04vox_ker	 97709.989	 98069.989	0.2361111
240	i	 97949.989	 98069.989	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark04vox_ker	 712	 712	phone	phone	 323	 323	SEGMENT	 4319595	 4324886	44100	 98009.989	 60.00000	0.5	384.0	2294.5	2986.5	3998.5	77.79660	minti	mark04vox_ker	 97709.989	 98069.989	0.8333333
241	iː	100499.989	100579.989	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark04vox_ker	 739	 739	phone	phone	 350	 350	SEGMENT	 4432050	 4435577	44100	100539.989	 40.00000	0.5	339.0	2265.0	2835.0	3640.0	75.28767	ciiri	mark04vox_ker	100419.989	100649.989	0.5217391
242	i	100619.989	100649.989	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark04vox_ker	 741	 741	phone	phone	 352	 352	SEGMENT	 4437342	 4438664	44100	100634.989	 15.00000	0.5	388.0	1415.0	2489.0	3177.5	77.58825	ciiri	mark04vox_ker	100419.989	100649.989	0.9347826
243	i	105009.989	105089.989	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark04vox_ker	 785	 785	phone	phone	 396	 396	SEGMENT	 4630941	 4634468	44100	105049.989	 40.00000	0.5	463.5	2373.0	3055.5	3715.5	76.94429	minti	mark04vox_ker	104929.989	105339.989	0.2926829
244	i	105199.989	105339.989	ba65e7cc-4dd3-11ea-84ec-ed04386a11f4	0000	mark04vox_ker	 788	 788	phone	phone	 399	 399	SEGMENT	 4639320	 4645493	44100	105269.989	 70.00000	0.5	327.0	2432.0	3119.0	3713.0	76.45993	minti	mark04vox_ker	104929.989	105339.989	0.8292683
