sl_rowIdx	labels	start	end	db_uuid	session	bundle	start_item_id	end_item_id	level	attribute	start_item_seq_idx	end_item_seq_idx	type	sample_start	sample_end	sample_rate	times_orig	times_rel	times_norm	F1	F2	F3	F4	RMS	word_label	check_bundle	word_start	word_end	position_in_word
 46	i	377997.971	378117.971	22242746-4dd6-11ea-9772-73579cec3763	0000	mark01vox_ker	3552	3552	phone	phone	2575	2575	SEGMENT	16669711	16675002	44100	378057.971	 60.00000	0.5	 305.0	2290.0	3115.0	3816.0	68.04299	faɗi	mark01vox_ker	377787.971	378117.971	0.81818182
 47	i	379104.977	379144.977	22242746-4dd6-11ea-9772-73579cec3763	0000	mark01vox_ker	3558	3558	phone	phone	2581	2581	SEGMENT	16718530	16720293	44100	379124.977	 20.00000	0.5	 319.0	2128.5	2899.0	3687.5	75.50676	simoŋ	mark01vox_ker	378954.977	379404.977	0.37777778
 48	i	405514.977	405624.977	22242746-4dd6-11ea-9772-73579cec3763	0000	mark01vox_ker	3625	3625	phone	phone	2648	2648	SEGMENT	17883211	17888061	44100	405569.977	 55.00000	0.5	 308.0	2296.0	3204.0	3916.0	76.82380	galileŋ	mark01vox_ker	405314.977	405824.977	0.50000000
 49	i	410264.977	410324.977	22242746-4dd6-11ea-9772-73579cec3763	0000	mark01vox_ker	3678	3678	phone	phone	2701	2701	SEGMENT	18092686	18095331	44100	410294.977	 30.00000	0.5	 298.0	2115.5	2587.5	3539.5	75.04983	ziwifiŋa	mark01vox_ker	410164.977	410684.977	0.25000000
 50	i	410354.977	410384.977	22242746-4dd6-11ea-9772-73579cec3763	0000	mark01vox_ker	3680	3680	phone	phone	2703	2703	SEGMENT	18096655	18097977	44100	410369.977	 15.00000	0.5	 317.5	1925.5	2500.5	3577.0	73.03019	ziwifiŋa	mark01vox_ker	410164.977	410684.977	0.39423077
 51	i	410424.977	410454.977	22242746-4dd6-11ea-9772-73579cec3763	0000	mark01vox_ker	3682	3682	phone	phone	2705	2705	SEGMENT	18099742	18101064	44100	410439.977	 15.00000	0.5	 294.5	1872.0	2367.5	3659.5	71.94247	ziwifiŋa	mark01vox_ker	410164.977	410684.977	0.52884615
 52	i	443214.977	443324.977	22242746-4dd6-11ea-9772-73579cec3763	0000	mark01vox_ker	3768	3768	phone	phone	2791	2791	SEGMENT	19545781	19550631	44100	443269.977	 55.00000	0.5	 317.5	2163.5	2990.5	3715.0	75.31885	cetceti	mark01vox_ker	442844.977	443324.977	0.88541667
 53	i	469932.982	470042.982	22242746-4dd6-11ea-9772-73579cec3763	0000	mark01vox_ker	3863	3863	phone	phone	2886	2886	SEGMENT	20724045	20728895	44100	469987.982	 55.00000	0.5	 367.5	2278.0	2943.0	3800.0	77.60593	faɗiŋ	mark01vox_ker	469722.982	470112.982	0.67948718
 54	i	479552.982	479612.982	22242746-4dd6-11ea-9772-73579cec3763	0000	mark01vox_ker	3959	3959	phone	phone	2982	2982	SEGMENT	21148287	21150932	44100	479582.982	 30.00000	0.5	 308.5	2196.0	2650.0	3588.0	73.67680	vila	mark01vox_ker	479452.982	479872.982	0.30952381
 55	i	 12532.982	 12632.982	22242746-4dd6-11ea-9772-73579cec3763	0000	mark02vox_ker	 254	 254	phone	phone	  15	  15	SEGMENT	  552705	  557114	44100	 12582.982	 50.00000	0.5	 293.0	2208.0	2988.5	3792.0	73.33270	bi	mark02vox_ker	 12482.982	 12632.982	0.66666667
 56	i	 57116.973	 57146.973	22242746-4dd6-11ea-9772-73579cec3763	0000	mark02vox_ker	 611	 611	phone	phone	 372	 372	SEGMENT	 2518859	 2520181	44100	 57131.973	 15.00000	0.5	 582.5	1834.0	2584.0	3782.0	76.87978	je'je'i	mark02vox_ker	 56776.973	 57146.973	0.95945946
 57	i	148859.989	148959.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark02vox_ker	 731	 731	phone	phone	 492	 492	SEGMENT	 6564726	 6569135	44100	148909.989	 50.00000	0.5	 342.0	2226.0	2908.0	3834.5	77.32936	leviŋ	mark02vox_ker	148609.989	149119.989	0.58823529
 58	i	276865.975	276945.975	22242746-4dd6-11ea-9772-73579cec3763	0000	mark02vox_ker	 857	 857	phone	phone	 618	 618	SEGMENT	12209790	12213317	44100	276905.975	 40.00000	0.5	 327.5	2215.5	2802.5	3756.5	78.01045	hi	mark02vox_ker	276835.975	276945.975	0.63636364
 59	i	285135.975	285175.975	22242746-4dd6-11ea-9772-73579cec3763	0000	mark02vox_ker	 956	 956	phone	phone	 717	 717	SEGMENT	12574497	12576260	44100	285155.975	 20.00000	0.5	 276.0	2374.0	3153.5	3788.5	73.09344	hitiya	mark02vox_ker	285045.975	285435.975	0.28205128
 60	i	285265.975	285295.975	22242746-4dd6-11ea-9772-73579cec3763	0000	mark02vox_ker	 958	 958	phone	phone	 719	 719	SEGMENT	12580230	12581552	44100	285280.975	 15.00000	0.5	 296.0	   0.0	2320.5	3165.5	75.85038	hitiya	mark02vox_ker	285045.975	285435.975	0.60256410
 61	i	  6144.977	  6214.977	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	 660	 660	phone	phone	  45	  45	SEGMENT	  270994	  274080	44100	  6179.977	 35.00000	0.5	 315.0	2088.0	2689.0	3549.0	75.07420	ziwifiŋa	mark03vox_ker	  6044.977	  6574.977	0.25471698
 62	i	  6244.977	  6274.977	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	 662	 662	phone	phone	  47	  47	SEGMENT	  275404	  276726	44100	  6259.977	 15.00000	0.5	 333.0	1984.5	2492.5	3563.0	74.21703	ziwifiŋa	mark03vox_ker	  6044.977	  6574.977	0.40566038
 63	i	  6314.977	  6344.977	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	 664	 664	phone	phone	  49	  49	SEGMENT	  278491	  279813	44100	  6329.977	 15.00000	0.5	 260.0	2165.5	2649.0	3759.5	68.56790	ziwifiŋa	mark03vox_ker	  6044.977	  6574.977	0.53773585
 64	i	 11864.977	 11914.977	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	 711	 711	phone	phone	  96	  96	SEGMENT	  523246	  525450	44100	 11889.977	 25.00000	0.5	 309.0	2362.0	2802.0	3785.0	76.56418	gil	mark03vox_ker	 11814.977	 11984.977	0.44117647
 65	i	 18564.977	 18594.977	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	 773	 773	phone	phone	 158	 158	SEGMENT	  818716	  820038	44100	 18579.977	 15.00000	0.5	 296.0	1509.0	2251.0	3325.5	74.89299	ɗeketi	mark03vox_ker	 18184.977	 18594.977	0.96341463
 66	i	 20224.977	 20274.977	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	 789	 789	phone	phone	 174	 174	SEGMENT	  891922	  894126	44100	 20249.977	 25.00000	0.5	 311.0	1062.5	2505.0	3910.0	71.92332	kasi	mark03vox_ker	 19954.977	 20274.977	0.92187500
 67	i	 21014.977	 21064.977	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	 806	 806	phone	phone	 191	 191	SEGMENT	  926761	  928965	44100	 21039.977	 25.00000	0.5	 336.0	2298.5	2896.5	3704.0	73.78608	hi	mark03vox_ker	 20924.977	 21064.977	0.82142857
 68	i	 64016.973	 64096.973	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	 835	 835	phone	phone	 220	 220	SEGMENT	 2823149	 2826676	44100	 64056.973	 40.00000	0.5	 360.5	2076.0	2692.0	3792.5	75.27893	farisiyeŋ	mark03vox_ker	 63816.973	 64456.973	0.37500000
 69	i	 64176.973	 64206.973	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	 837	 837	phone	phone	 222	 222	SEGMENT	 2830205	 2831527	44100	 64191.973	 15.00000	0.5	 356.0	1951.5	2649.0	   0.0	72.96553	farisiyeŋ	mark03vox_ker	 63816.973	 64456.973	0.58593750
 70	i	 68386.973	 68436.973	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	 889	 889	phone	phone	 274	 274	SEGMENT	 3015866	 3018070	44100	 68411.973	 25.00000	0.5	 310.5	2154.0	2864.0	3720.0	77.05369	erodiŋ	mark03vox_ker	 68116.973	 68466.973	0.84285714
 71	i	 68676.973	 68786.973	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	 894	 894	phone	phone	 279	 279	SEGMENT	 3028655	 3033505	44100	 68731.973	 55.00000	0.5	 279.0	2339.5	3173.0	3844.5	72.76826	faɗi	mark03vox_ker	 68466.973	 68786.973	0.82812500
 72	i	 83638.968	 83738.968	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	1031	1031	phone	phone	 416	 416	SEGMENT	 3688479	 3692888	44100	 83688.968	 50.00000	0.5	 329.0	2341.5	3169.0	3902.5	75.09956	galile	mark03vox_ker	 83448.968	 83828.968	0.63157895
 73	i	 89156.973	 89276.973	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	1068	1068	phone	phone	 453	 453	SEGMENT	 3931823	 3937114	44100	 89216.973	 60.00000	0.5	 338.5	2209.0	2777.5	3745.5	60.67566	idume	mark03vox_ker	 89156.973	 89636.973	0.12500000
 74	i	 93486.973	 93666.973	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	1103	1103	phone	phone	 488	 488	SEGMENT	 4122776	 4130713	44100	 93576.973	 90.00000	0.5	 341.5	2265.5	2876.0	3764.5	76.99211	cakaɗi	mark03vox_ker	 93076.973	 93666.973	0.84745763
 75	i	 97696.973	 97866.973	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	1153	1153	phone	phone	 538	 538	SEGMENT	 4308437	 4315933	44100	 97781.973	 85.00000	0.5	 322.0	1833.5	2497.5	3640.5	72.99015	karrakarri	mark03vox_ker	 97116.973	 97866.973	0.88666667
 76	i	 98506.973	 98546.973	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	1161	1161	phone	phone	 546	 546	SEGMENT	 4344158	 4345921	44100	 98526.973	 20.00000	0.5	 319.5	2241.0	2684.0	3655.0	73.06341	vil	mark03vox_ker	 98416.973	 98576.973	0.68750000
 77	i	 98926.973	 98956.973	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	1166	1166	phone	phone	 551	 551	SEGMENT	 4362680	 4364002	44100	 98941.973	 15.00000	0.5	 568.5	1651.0	2509.0	3671.5	72.42595	tiraŋ	mark03vox_ker	 98846.973	 99116.973	0.35185185
 78	i	 99986.973	100026.973	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	1178	1178	phone	phone	 563	 563	SEGMENT	 4409426	 4411189	44100	100006.973	 20.00000	0.5	 289.0	2195.5	2811.5	3771.5	72.33063	sidoŋaŋ	mark03vox_ker	 99846.973	100366.973	0.30769231
 79	i	107966.973	107996.973	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	1253	1253	phone	phone	 638	 638	SEGMENT	 4761344	 4762666	44100	107981.973	 15.00000	0.5	 345.0	2243.5	2886.0	3816.0	71.69335	gila	mark03vox_ker	107906.973	108176.973	0.27777778
 80	i	114443.980	114583.980	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	1312	1312	phone	phone	 697	 697	SEGMENT	 5046980	 5053153	44100	114513.980	 70.00000	0.5	 329.0	2356.5	3020.5	3709.5	75.99077	ta'i	mark03vox_ker	114243.980	114583.980	0.79411765
 81	i	115123.980	115183.980	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	1315	1315	phone	phone	 700	 700	SEGMENT	 5076968	 5079613	44100	115153.980	 30.00000	0.5	 379.5	2275.0	2755.5	3681.0	76.85764	kir	mark03vox_ker	114983.980	115263.980	0.60714286
 82	i	127996.973	128126.973	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	1449	1449	phone	phone	 834	 834	SEGMENT	 5644667	 5650399	44100	128061.973	 65.00000	0.5	 319.5	2344.5	3098.0	3957.0	72.90735	faɗfaɗi	mark03vox_ker	127596.973	128126.973	0.87735849
 83	i	130466.973	130496.973	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	1471	1471	phone	phone	 856	 856	SEGMENT	 5753594	 5754916	44100	130481.973	 15.00000	0.5	 439.0	 984.5	2603.5	3580.0	53.19857	kasi	mark03vox_ker	130266.973	130496.973	0.93478261
 84	i	151333.980	151423.980	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	1544	1544	phone	phone	 929	 929	SEGMENT	 6673829	 6677797	44100	151378.980	 45.00000	0.5	 264.5	2006.0	2707.5	3789.5	70.34647	li	mark03vox_ker	151303.980	151423.980	0.62500000
 85	i	157313.980	157343.980	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	1593	1593	phone	phone	 978	 978	SEGMENT	 6937547	 6938869	44100	157328.980	 15.00000	0.5	 350.5	2198.5	3010.5	3748.5	74.64991	caadiŋ	mark03vox_ker	156993.980	157433.980	0.76136364
 86	i	162365.975	162515.975	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	1638	1638	phone	phone	1023	1023	SEGMENT	 7160340	 7166954	44100	162440.975	 75.00000	0.5	 313.0	2269.5	2970.0	3794.0	74.47396	ɓasi	mark03vox_ker	162075.975	162515.975	0.82954545
 87	i	171268.968	171318.968	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	1728	1728	phone	phone	1113	1113	SEGMENT	 7552962	 7555166	44100	171293.968	 25.00000	0.5	 330.0	2160.0	2569.0	3552.5	74.59315	pi	mark03vox_ker	171218.968	171318.968	0.75000000
 88	i	174976.973	175006.973	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	1772	1772	phone	phone	1157	1157	SEGMENT	 7716485	 7717807	44100	174991.973	 15.00000	0.5	 282.5	1861.0	2912.5	   0.0	47.99422	ɓasi	mark03vox_ker	174776.973	175006.973	0.93478261
 89	i	177596.973	177656.973	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	1799	1799	phone	phone	1184	1184	SEGMENT	 7832027	 7834672	44100	177626.973	 30.00000	0.5	 334.5	2183.0	2994.5	3642.5	76.21434	simoŋ	mark03vox_ker	177446.973	177896.973	0.40000000
 90	i	179566.973	179616.973	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	1820	1820	phone	phone	1205	1205	SEGMENT	 7918904	 7921108	44100	179591.973	 25.00000	0.5	 240.0	   0.0	2357.0	3185.5	71.40360	piyer	mark03vox_ker	179456.973	179896.973	0.30681818
 91	i	181321.984	181501.984	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	1828	1828	phone	phone	1213	1213	SEGMENT	 7996300	 8004237	44100	181411.984	 90.00000	0.5	 325.5	2320.0	3011.0	3696.0	77.01795	zaki	mark03vox_ker	180991.984	181501.984	0.82352941
 92	i	188471.984	188621.984	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	1883	1883	phone	phone	1268	1268	SEGMENT	 8311615	 8318229	44100	188546.984	 75.00000	0.5	 326.0	2327.5	3009.5	3765.0	74.28567	bowanergesi	mark03vox_ker	187751.984	188621.984	0.91379310
 93	i	196215.975	196395.975	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	1938	1938	phone	phone	1323	1323	SEGMENT	 8653125	 8661062	44100	196305.975	 90.00000	0.5	 347.5	   0.0	2437.0	3283.0	75.98570	bartelemi	mark03vox_ker	195635.975	196395.975	0.88157895
 94	i	197275.975	197315.975	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	1943	1943	phone	phone	1328	1328	SEGMENT	 8699871	 8701634	44100	197295.975	 20.00000	0.5	 262.5	2277.5	3124.0	3736.5	76.38631	matiye	mark03vox_ker	196965.975	197475.975	0.64705882
 95	i	199125.975	199305.975	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	1952	1952	phone	phone	1337	1337	SEGMENT	 8781456	 8789393	44100	199215.975	 90.00000	0.5	 320.0	2282.5	2934.5	3686.0	76.38390	tomasi	mark03vox_ker	198595.975	199305.975	0.87323944
 96	i	200735.975	200875.975	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	1957	1957	phone	phone	1342	1342	SEGMENT	 8852457	 8858630	44100	200805.975	 70.00000	0.5	 357.0	2263.0	3026.5	3670.0	76.65932	zaki	mark03vox_ker	200375.975	200875.975	0.86000000
 97	i	204175.975	204245.975	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	1976	1976	phone	phone	1361	1361	SEGMENT	 9004161	 9007247	44100	204210.975	 35.00000	0.5	 277.5	2211.0	3080.0	3626.0	76.54907	simoŋ	mark03vox_ker	203925.975	204455.975	0.53773585
 98	i	208857.971	208887.971	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	2017	2017	phone	phone	1402	1402	SEGMENT	 9210637	 9211959	44100	208872.971	 15.00000	0.5	 257.5	2065.0	2803.0	1988.0	63.64158	zudasi	mark03vox_ker	208427.971	208887.971	0.96739130
 99	i	208887.971	208917.971	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	2018	2018	phone	phone	1403	1403	SEGMENT	 9211960	 9213282	44100	208902.971	 15.00000	0.5	 259.0	2007.5	2690.5	3916.0	68.11950	iskariyoti	mark03vox_ker	208887.971	209597.971	0.02112676
100	i	209197.971	209227.971	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	2023	2023	phone	phone	1408	1408	SEGMENT	 9225631	 9226953	44100	209212.971	 15.00000	0.5	 453.5	2144.5	2700.5	3706.0	76.85327	iskariyoti	mark03vox_ker	208887.971	209597.971	0.45774648
101	i	209437.971	209597.971	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	2027	2027	phone	phone	1412	1412	SEGMENT	 9236215	 9243270	44100	209517.971	 80.00000	0.5	 299.0	2293.0	2984.5	3731.5	75.84998	iskariyoti	mark03vox_ker	208887.971	209597.971	0.88732394
102	i	223820.986	223850.986	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	2152	2152	phone	phone	1537	1537	SEGMENT	 9870506	 9871828	44100	223835.986	 15.00000	0.5	 711.5	1312.0	2461.5	3629.0	76.98140	ga'i	mark03vox_ker	223650.986	223850.986	0.92500000
103	i	237327.971	237497.971	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	2267	2267	phone	phone	1652	1652	SEGMENT	10466164	10473660	44100	237412.971	 85.00000	0.5	 309.5	2301.5	2971.0	3755.5	76.64962	bi	mark03vox_ker	237257.971	237497.971	0.64583333
104	i	350923.980	350953.980	22242746-4dd6-11ea-9772-73579cec3763	0000	mark03vox_ker	2456	2456	phone	phone	1841	1841	SEGMENT	15475748	15477070	44100	350938.980	 15.00000	0.5	 562.0	   0.0	2558.5	3619.5	44.66055	laki	mark03vox_ker	350763.980	350953.980	0.92105263
105	i	  9839.989	  9909.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark04vox_ker	 472	 472	phone	phone	  83	  83	SEGMENT	  433944	  437030	44100	  9874.989	 35.00000	0.5	 295.5	2474.5	3246.0	3841.5	71.11586	li	mark04vox_ker	  9759.989	  9909.989	0.76666667
106	i	 15259.989	 15399.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark04vox_ker	 534	 534	phone	phone	 145	 145	SEGMENT	  672966	  679139	44100	 15329.989	 70.00000	0.5	 278.0	2444.5	3144.0	3995.5	74.56012	je'i	mark04vox_ker	 15089.989	 15399.989	0.77419355
107	i	 17349.989	 17409.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark04vox_ker	 553	 553	phone	phone	 164	 164	SEGMENT	  765135	  767780	44100	 17379.989	 30.00000	0.5	 368.0	2404.0	2452.0	3869.5	74.62001	gil	mark04vox_ker	 17309.989	 17489.966	0.38893789
108	i	 25639.989	 25729.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark04vox_ker	 637	 637	phone	phone	 248	 248	SEGMENT	 1130724	 1134692	44100	 25684.989	 45.00000	0.5	 297.0	2346.0	3016.5	3763.0	77.16825	di	mark04vox_ker	 25559.989	 25729.989	0.73529412
109	i	100939.989	101009.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark04vox_ker	 745	 745	phone	phone	 356	 356	SEGMENT	 4451454	 4454540	44100	100974.989	 35.00000	0.5	 376.0	2199.0	2839.0	3463.5	76.56535	ɓasiŋ	mark04vox_ker	100649.989	101189.989	0.60185185
110	i	103149.989	103189.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark04vox_ker	 769	 769	phone	phone	 380	 380	SEGMENT	 4548915	 4550678	44100	103169.989	 20.00000	0.5	 360.0	2300.0	2909.5	3902.5	74.81491	kumtiŋa	mark04vox_ker	102879.989	103369.989	0.59183673
111	i	374769.989	374869.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark04vox_ker	 996	 996	phone	phone	 607	 607	SEGMENT	16527357	16531766	44100	374819.989	 50.00000	0.5	 295.5	2367.5	3211.5	3873.5	71.12933	saksaki	mark04vox_ker	374309.989	374869.989	0.91071429
112	i	383519.989	383569.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark04vox_ker	1082	1082	phone	phone	 693	 693	SEGMENT	16913232	16915436	44100	383544.989	 25.00000	0.5	 321.0	2278.5	2905.5	3634.0	75.03185	hi	mark04vox_ker	383459.989	383569.989	0.77272727
113	i	397409.989	397519.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark04vox_ker	1155	1155	phone	phone	 766	 766	SEGMENT	17525781	17530631	44100	397464.989	 55.00000	0.5	 276.0	2433.0	3121.5	3872.0	68.57491	faɗi	mark04vox_ker	397179.989	397519.989	0.83823529
114	i	405019.989	405219.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark04vox_ker	1226	1226	phone	phone	 837	 837	SEGMENT	17861382	17870201	44100	405119.989	100.00000	0.5	 430.5	2030.5	2627.5	3556.0	73.07745	ji	mark04vox_ker	404909.989	405219.989	0.67741935
115	i	405329.989	405499.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark04vox_ker	1231	1231	phone	phone	 842	 842	SEGMENT	17875053	17882549	44100	405414.989	 85.00000	0.5	 407.5	2139.0	2686.0	3600.5	74.95680	ji	mark04vox_ker	405299.989	405499.989	0.57500000
116	i	405629.989	405749.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark04vox_ker	1236	1236	phone	phone	 847	 847	SEGMENT	17888283	17893574	44100	405689.989	 60.00000	0.5	 338.0	2274.0	2938.0	3794.5	76.63678	ji	mark04vox_ker	405579.989	405749.989	0.64705882
117	i	409639.989	409669.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark04vox_ker	1283	1283	phone	phone	 894	 894	SEGMENT	18065124	18066446	44100	409654.989	 15.00000	0.5	 382.0	2031.5	2744.5	3825.5	71.84017	turtiŋa	mark04vox_ker	409399.989	409859.989	0.55434783
118	i	412379.989	412409.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark04vox_ker	1316	1316	phone	phone	 927	 927	SEGMENT	18185958	18187280	44100	412394.989	 15.00000	0.5	 371.0	2321.5	2742.0	3580.0	72.06102	kina	mark04vox_ker	412299.989	412589.989	0.32758621
119	i	418119.989	418189.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark04vox_ker	1396	1396	phone	phone	1007	1007	SEGMENT	18439092	18442178	44100	418154.989	 35.00000	0.5	 288.0	2232.0	2850.5	3641.0	75.42494	bi	mark04vox_ker	418069.989	418189.989	0.70833333
120	i	433609.989	433639.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark04vox_ker	1488	1488	phone	phone	1099	1099	SEGMENT	19122201	19123523	44100	433624.989	 15.00000	0.5	 402.5	1887.5	2633.0	3316.0	70.17262	faɗi	mark04vox_ker	433419.989	433639.989	0.93181818
121	i	440449.989	440509.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark04vox_ker	1511	1511	phone	phone	1122	1122	SEGMENT	19423845	19426490	44100	440479.989	 30.00000	0.5	 330.5	2243.5	2970.0	3746.0	76.77808	jiŋ	mark04vox_ker	440339.989	440629.989	0.48275862
122	i	441799.989	441829.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark04vox_ker	1528	1528	phone	phone	1139	1139	SEGMENT	19483380	19484702	44100	441814.989	 15.00000	0.5	 351.5	1598.5	2590.5	3774.5	69.71185	ɗeketketi	mark04vox_ker	441369.989	441829.989	0.96739130
123	i	442019.989	442049.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark04vox_ker	1532	1532	phone	phone	1143	1143	SEGMENT	19493082	19494404	44100	442034.989	 15.00000	0.5	 466.5	1737.5	2538.5	3825.0	78.32767	faɗi	mark04vox_ker	441829.989	442049.989	0.93181818
124	i	  5499.989	  5639.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark14vox_ker	1424	1424	phone	phone	  18	  18	SEGMENT	  242550	  248723	44100	  5569.989	 70.00000	0.5	 358.0	2312.0	2918.0	3996.0	74.71121	ɓasi	mark14vox_ker	  5159.989	  5639.989	0.85416667
125	i	  7049.989	  7199.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark14vox_ker	1443	1443	phone	phone	  37	  37	SEGMENT	  310905	  317519	44100	  7124.989	 75.00000	0.5	 435.5	2140.0	2779.5	3707.0	75.07628	pakiŋ	mark14vox_ker	  6779.989	  7299.989	0.66346154
126	i	  9859.989	  9949.966	22242746-4dd6-11ea-9772-73579cec3763	0000	mark14vox_ker	1471	1471	phone	phone	  65	  65	SEGMENT	  434826	  438793	44100	  9904.977	 44.98866	0.5	 359.0	2254.0	2921.0	3813.0	76.65709	jiŋ	mark14vox_ker	  9759.989	 10069.989	0.46770536
127	i	 32479.966	 32599.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark14vox_ker	1630	1630	phone	phone	 224	 224	SEGMENT	 1432367	 1437659	44100	 32539.977	 60.01134	0.5	 496.0	2265.5	2912.5	3902.0	74.14321	betani	mark14vox_ker	 32089.989	 32599.989	0.88233071
128	i	 34259.989	 34309.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark14vox_ker	1644	1644	phone	phone	 238	 238	SEGMENT	 1510866	 1513070	44100	 34284.989	 25.00000	0.5	 355.0	2116.5	2865.0	3776.0	74.27387	simoŋ	mark14vox_ker	 34139.989	 34489.989	0.41428571
129	i	 35639.989	 35749.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark14vox_ker	1663	1663	phone	phone	 257	 257	SEGMENT	 1571724	 1576574	44100	 35694.989	 55.00000	0.5	 401.0	2218.0	2782.0	3891.0	77.78954	simoŋ	mark14vox_ker	 35609.989	 35869.989	0.32692308
130	i	 55119.989	 55269.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark14vox_ker	1836	1836	phone	phone	 430	 430	SEGMENT	 2430792	 2437406	44100	 55194.989	 75.00000	0.5	 295.5	2313.0	2963.5	3989.5	70.76868	faɗi	mark14vox_ker	 54879.989	 55269.989	0.80769231
131	i	 60679.989	 60809.989	22242746-4dd6-11ea-9772-73579cec3763	0000	mark14vox_ker	1880	1880	phone	phone	 474	 474	SEGMENT	 2675988	 2681720	44100	 60744.989	 65.00000	0.5	 316.0	2291.0	2894.0	4012.0	71.40034	faɗi	mark14vox_ker	 60449.989	 60809.989	0.81944444
