sl_rowIdx	labels	start	end	db_uuid	session	bundle	start_item_id	end_item_id	level	attribute	start_item_seq_idx	end_item_seq_idx	type	sample_start	sample_end	sample_rate	times_orig	times_rel	times_norm	F1	F2	F3	F4	RMS	word_label	check_bundle	word_start	word_end	position_in_word
 54	u	325394.977	325434.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	3068	3068	phone	phone	2091	2091	SEGMENT	14349919	14351682	44100	325414.977	 20.00000	0.5	355.5	1043.0	2492.5	3815.0	73.11497	kusrə	mark01vox_ker	325304.977	325644.977	0.32352941
 55	u	330254.977	330294.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	3110	3110	phone	phone	2133	2133	SEGMENT	14564245	14566008	44100	330274.977	 20.00000	0.5	332.0	1450.0	2422.0	3717.0	73.56847	irku	mark01vox_ker	330044.977	330294.977	0.92000000
 56	u	336124.977	336194.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	3162	3162	phone	phone	2185	2185	SEGMENT	14823112	14826198	44100	336159.977	 35.00000	0.5	307.0	 764.5	2624.5	2678.5	75.90168	humi	mark01vox_ker	336044.977	336284.977	0.47916667
 57	uː	340174.977	340264.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	3210	3210	phone	phone	2233	2233	SEGMENT	15001717	15005685	44100	340219.977	 45.00000	0.5	289.0	1020.5	2473.0	2855.5	77.45275	nuunu	mark01vox_ker	340104.977	340404.977	0.38333333
 58	u	340324.977	340404.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	3212	3212	phone	phone	2235	2235	SEGMENT	15008332	15011859	44100	340364.977	 40.00000	0.5	273.5	1209.5	2518.5	2980.5	72.06793	nuunu	mark01vox_ker	340104.977	340404.977	0.86666667
 59	uː	375857.971	375967.971	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	3529	3529	phone	phone	2552	2552	SEGMENT	16575337	16580187	44100	375912.971	 55.00000	0.5	342.0	1014.0	2467.0	3924.0	77.53101	cuuruŋ	mark01vox_ker	375727.971	376157.971	0.43023256
 60	u	376007.971	376067.971	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	3531	3531	phone	phone	2554	2554	SEGMENT	16581952	16584597	44100	376037.971	 30.00000	0.5	380.5	1074.5	2469.0	3517.0	78.00279	cuuruŋ	mark01vox_ker	375727.971	376157.971	0.72093023
 61	u	380134.977	380184.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	3572	3572	phone	phone	2595	2595	SEGMENT	16763953	16766157	44100	380159.977	 25.00000	0.5	349.5	1144.0	2440.0	3836.5	76.95528	suruŋ	mark01vox_ker	379994.977	380484.977	0.33673469
 62	u	380224.977	380304.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	3574	3574	phone	phone	2597	2597	SEGMENT	16767922	16771449	44100	380264.977	 40.00000	0.5	445.5	1091.0	2449.0	3713.0	77.45034	suruŋ	mark01vox_ker	379994.977	380484.977	0.55102041
 63	u	381594.977	381624.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	3580	3580	phone	phone	2603	2603	SEGMENT	16828339	16829661	44100	381609.977	 15.00000	0.5	270.5	1233.5	2506.0	2783.5	73.70818	həənu	mark01vox_ker	381344.977	381624.977	0.94642857
 64	u	383104.977	383164.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	3592	3592	phone	phone	2615	2615	SEGMENT	16894930	16897575	44100	383134.977	 30.00000	0.5	296.5	 934.5	2532.5	4002.5	70.92711	guldu	mark01vox_ker	382994.977	383344.977	0.40000000
 65	u	383294.977	383344.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	3595	3595	phone	phone	2618	2618	SEGMENT	16903309	16905513	44100	383319.977	 25.00000	0.5	307.0	1259.0	2494.5	3552.0	72.23950	guldu	mark01vox_ker	382994.977	383344.977	0.92857143
 66	u	409274.977	409314.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	3662	3662	phone	phone	2685	2685	SEGMENT	18049027	18050790	44100	409294.977	 20.00000	0.5	324.0	 947.0	2564.5	3890.5	75.41392	kuli	mark01vox_ker	409054.977	409394.977	0.70588235
 67	u	445014.977	445054.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	3786	3786	phone	phone	2809	2809	SEGMENT	19625161	19626924	44100	445034.977	 20.00000	0.5	480.5	1048.0	2459.5	3846.5	77.12546	hulum	mark01vox_ker	444954.977	445284.977	0.24242424
 68	u	445114.977	445164.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	3788	3788	phone	phone	2811	2811	SEGMENT	19629571	19631775	44100	445139.977	 25.00000	0.5	355.5	1156.0	2564.0	3857.0	77.54900	hulum	mark01vox_ker	444954.977	445284.977	0.56060606
 69	u	447294.977	447324.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	3814	3814	phone	phone	2837	2837	SEGMENT	19725709	19727031	44100	447309.977	 15.00000	0.5	308.0	1470.5	2438.5	3527.0	75.57158	wəətunu	mark01vox_ker	447084.977	447404.977	0.70312500
 70	u	447374.977	447404.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	3816	3816	phone	phone	2839	2839	SEGMENT	19729237	19730559	44100	447389.977	 15.00000	0.5	304.5	1745.0	2541.5	3134.0	78.26320	wəətunu	mark01vox_ker	447084.977	447404.977	0.95312500
 71	uː	448534.977	448634.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	3830	3830	phone	phone	2853	2853	SEGMENT	19780393	19784802	44100	448584.977	 50.00000	0.5	301.0	 812.0	2550.0	   0.0	77.86001	nuutu	mark01vox_ker	448494.977	448704.977	0.42857143
 72	u	448664.977	448704.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	3832	3832	phone	phone	2855	2855	SEGMENT	19786126	19787889	44100	448684.977	 20.00000	0.5	305.5	1181.0	2599.0	3509.5	76.58087	nuutu	mark01vox_ker	448494.977	448704.977	0.90476190
 73	u	468482.982	468522.982	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	3841	3841	phone	phone	2864	2864	SEGMENT	20660100	20661863	44100	468502.982	 20.00000	0.5	361.0	 893.0	2488.0	3832.0	76.59749	hulum	mark01vox_ker	468432.982	468692.982	0.26923077
 74	u	468582.982	468622.982	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	3843	3843	phone	phone	2866	2866	SEGMENT	20664510	20666273	44100	468602.982	 20.00000	0.5	392.0	1322.0	2555.5	3843.0	76.73017	hulum	mark01vox_ker	468432.982	468692.982	0.65384615
 75	uː	487382.982	487492.982	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	4035	4035	phone	phone	3058	3058	SEGMENT	21493590	21498440	44100	487437.982	 55.00000	0.5	389.0	 819.5	2505.0	2651.5	75.52739	nuutu	mark01vox_ker	487332.982	487562.982	0.45652174
 76	u	487532.982	487562.982	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	4037	4037	phone	phone	3060	3060	SEGMENT	21500205	21501527	44100	487547.982	 15.00000	0.5	332.5	1212.5	2535.0	3593.5	75.34307	nuutu	mark01vox_ker	487332.982	487562.982	0.93478261
 77	uː	487752.982	487802.982	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	4041	4041	phone	phone	3064	3064	SEGMENT	21509907	21512111	44100	487777.982	 25.00000	0.5	337.0	1038.0	2350.0	2003.5	76.50235	tuukti	mark01vox_ker	487632.982	487962.982	0.43939394
 78	u	488202.982	488252.982	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	4048	4048	phone	phone	3071	3071	SEGMENT	21529752	21531956	44100	488227.982	 25.00000	0.5	348.0	1167.0	2510.0	3752.5	77.39315	suru	mark01vox_ker	488062.982	488322.982	0.63461538
 79	u	488292.982	488322.982	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark01vox_ker	4050	4050	phone	phone	3073	3073	SEGMENT	21533721	21535043	44100	488307.982	 15.00000	0.5	361.0	1163.5	2591.0	3879.0	75.33949	suru	mark01vox_ker	488062.982	488322.982	0.94230769
 80	u	 17082.982	 17112.982	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark02vox_ker	 293	 293	phone	phone	  54	  54	SEGMENT	  753360	  754682	44100	 17097.982	 15.00000	0.5	375.0	1429.5	2329.0	3564.0	74.51472	kuli	mark02vox_ker	 17012.982	 17272.982	0.32692308
 81	uː	 23402.982	 23532.982	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark02vox_ker	 357	 357	phone	phone	 118	 118	SEGMENT	 1032072	 1037804	44100	 23467.982	 65.00000	0.5	381.0	1132.0	2539.5	3800.5	79.58522	tuukuŋ	mark02vox_ker	 23272.982	 23732.982	0.42391304
 82	u	 23582.982	 23632.982	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark02vox_ker	 359	 359	phone	phone	 120	 120	SEGMENT	 1040010	 1042214	44100	 23607.982	 25.00000	0.5	318.0	2599.0	2639.5	1963.0	68.19441	tuukuŋ	mark02vox_ker	 23272.982	 23732.982	0.72826087
 83	u	 23922.982	 23982.982	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark02vox_ker	 364	 364	phone	phone	 125	 125	SEGMENT	 1055004	 1057649	44100	 23952.982	 30.00000	0.5	337.5	 945.0	2559.0	3723.5	76.95257	hulum	mark02vox_ker	 23832.982	 24182.982	0.34285714
 84	u	 24042.982	 24092.982	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark02vox_ker	 366	 366	phone	phone	 127	 127	SEGMENT	 1060296	 1062500	44100	 24067.982	 25.00000	0.5	390.0	1264.0	2562.5	3847.5	76.51414	hulum	mark02vox_ker	 23832.982	 24182.982	0.67142857
 85	u	 25122.982	 25162.982	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark02vox_ker	 372	 372	phone	phone	 133	 133	SEGMENT	 1107924	 1109687	44100	 25142.982	 20.00000	0.5	384.0	1038.5	2624.0	3730.0	77.12784	hurufi	mark02vox_ker	 25042.982	 25482.982	0.22727273
 86	u	 25202.982	 25262.982	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark02vox_ker	 374	 374	phone	phone	 135	 135	SEGMENT	 1111452	 1114097	44100	 25232.982	 30.00000	0.5	357.5	1061.5	2582.5	3158.5	80.63965	hurufi	mark02vox_ker	 25042.982	 25482.982	0.43181818
 87	uː	 25612.982	 25722.982	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark02vox_ker	 379	 379	phone	phone	 140	 140	SEGMENT	 1129533	 1134383	44100	 25667.982	 55.00000	0.5	327.0	1132.5	2541.5	2638.5	76.95799	nuunu	mark02vox_ker	 25542.982	 25872.982	0.37878788
 88	u	 25772.982	 25872.982	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark02vox_ker	 381	 381	phone	phone	 142	 142	SEGMENT	 1136589	 1140998	44100	 25822.982	 50.00000	0.5	290.0	1186.0	2465.0	3119.5	76.03754	nuunu	mark02vox_ker	 25542.982	 25872.982	0.84848485
 89	u	 27672.982	 27802.982	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark02vox_ker	 398	 398	phone	phone	 159	 159	SEGMENT	 1220379	 1226111	44100	 27737.982	 65.00000	0.5	369.5	1090.5	2659.5	3744.0	79.05357	həluŋ	mark02vox_ker	 27472.982	 27932.982	0.57608696
 90	u	 30394.977	 30444.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark02vox_ker	 426	 426	phone	phone	 187	 187	SEGMENT	 1340419	 1342623	44100	 30419.977	 25.00000	0.5	339.5	1297.0	2509.0	3697.0	76.55219	vəɗu	mark02vox_ker	 30204.977	 30444.977	0.89583333
 91	uː	 32484.977	 32614.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark02vox_ker	 453	 453	phone	phone	 214	 214	SEGMENT	 1432588	 1438320	44100	 32549.977	 65.00000	0.5	311.5	 927.5	2548.0	3862.0	77.36108	duuru	mark02vox_ker	 32434.977	 32734.977	0.38333333
 92	u	 32664.977	 32734.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark02vox_ker	 455	 455	phone	phone	 216	 216	SEGMENT	 1440526	 1443612	44100	 32699.977	 35.00000	0.5	342.5	 953.0	2504.0	3770.5	78.76005	duuru	mark02vox_ker	 32434.977	 32734.977	0.88333333
 93	u	 33854.977	 33894.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark02vox_ker	 467	 467	phone	phone	 228	 228	SEGMENT	 1493005	 1494768	44100	 33874.977	 20.00000	0.5	340.0	 938.0	2454.0	3806.5	74.84910	kuliŋ	mark02vox_ker	 33784.977	 34064.977	0.32142857
 94	u	 41534.977	 41574.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark02vox_ker	 553	 553	phone	phone	 314	 314	SEGMENT	 1831693	 1833456	44100	 41554.977	 20.00000	0.5	320.0	 907.5	2521.0	3746.5	74.80892	hulum	mark02vox_ker	 41504.977	 41754.977	0.20000000
 95	u	 41624.977	 41674.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark02vox_ker	 555	 555	phone	phone	 316	 316	SEGMENT	 1835662	 1837866	44100	 41649.977	 25.00000	0.5	365.0	1279.0	2565.0	3848.0	75.37182	hulum	mark02vox_ker	 41504.977	 41754.977	0.58000000
 96	u	 41874.977	 41904.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark02vox_ker	 560	 560	phone	phone	 321	 321	SEGMENT	 1846687	 1848009	44100	 41889.977	 15.00000	0.5	325.5	 939.5	2599.5	3939.0	73.78868	hurufiŋ	mark02vox_ker	 41834.977	 42374.977	0.10185185
 97	u	 41944.977	 42004.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark02vox_ker	 562	 562	phone	phone	 323	 323	SEGMENT	 1849774	 1852419	44100	 41974.977	 30.00000	0.5	331.5	 954.0	2561.5	3180.5	76.89424	hurufiŋ	mark02vox_ker	 41834.977	 42374.977	0.25925926
 98	u	 42944.977	 43064.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark02vox_ker	 570	 570	phone	phone	 331	 331	SEGMENT	 1893874	 1899165	44100	 43004.977	 60.00000	0.5	327.0	1044.0	2547.0	3823.0	77.30476	giidu	mark02vox_ker	 42724.977	 43064.977	0.82352941
 99	u	 58906.973	 58966.973	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark02vox_ker	 629	 629	phone	phone	 390	 390	SEGMENT	 2597798	 2600443	44100	 58936.973	 30.00000	0.5	360.0	1133.0	2626.5	3776.5	77.12752	kusri	mark02vox_ker	 58846.973	 59236.973	0.23076923
100	u	132387.971	132437.971	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark02vox_ker	 685	 685	phone	phone	 446	 446	SEGMENT	 5838310	 5840514	44100	132412.971	 25.00000	0.5	321.0	1025.5	2553.0	3771.5	77.36222	suru	mark02vox_ker	132247.971	132507.971	0.63461538
101	u	132477.971	132507.971	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark02vox_ker	 687	 687	phone	phone	 448	 448	SEGMENT	 5842279	 5843601	44100	132492.971	 15.00000	0.5	308.0	1178.5	2569.5	3248.5	76.32324	suru	mark02vox_ker	132247.971	132507.971	0.94230769
102	uː	153119.989	153219.989	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark02vox_ker	 767	 767	phone	phone	 528	 528	SEGMENT	 6752592	 6757001	44100	153169.989	 50.00000	0.5	303.5	 974.0	2513.0	3825.5	72.30373	duuru	mark02vox_ker	153009.989	153309.989	0.53333333
103	u	153259.989	153309.989	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark02vox_ker	 769	 769	phone	phone	 530	 530	SEGMENT	 6758766	 6760970	44100	153284.989	 25.00000	0.5	343.0	1126.5	2491.0	3454.0	76.85810	duuru	mark02vox_ker	153009.989	153309.989	0.91666667
104	uː	159989.989	160069.989	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark02vox_ker	 838	 838	phone	phone	 599	 599	SEGMENT	 7055559	 7059086	44100	160029.989	 40.00000	0.5	324.0	 951.5	2476.0	3808.0	74.96696	guudu	mark02vox_ker	159919.966	160219.989	0.36671453
105	u	160119.989	160219.989	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark02vox_ker	 840	 840	phone	phone	 601	 601	SEGMENT	 7061292	 7065701	44100	160169.989	 50.00000	0.5	328.5	1101.0	2483.5	3783.0	76.34095	guudu	mark02vox_ker	159919.966	160219.989	0.83334593
106	uː	279165.975	279275.975	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark02vox_ker	 884	 884	phone	phone	 645	 645	SEGMENT	12311220	12316070	44100	279220.975	 55.00000	0.5	320.5	 950.5	2493.0	3706.0	75.48085	guuduŋ	mark02vox_ker	279105.975	279445.975	0.33823529
107	u	279325.975	279375.975	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark02vox_ker	 886	 886	phone	phone	 647	 647	SEGMENT	12318276	12320480	44100	279350.975	 25.00000	0.5	350.0	1166.0	2439.0	3362.0	76.89010	guuduŋ	mark02vox_ker	279105.975	279445.975	0.72058824
108	uː	284365.975	284465.975	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark02vox_ker	 945	 945	phone	phone	 706	 706	SEGMENT	12540540	12544949	44100	284415.975	 50.00000	0.5	307.0	 847.0	2565.0	3756.0	75.13111	guuduŋ	mark02vox_ker	284335.975	284655.975	0.25000000
109	u	284525.975	284565.975	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark02vox_ker	 947	 947	phone	phone	 708	 708	SEGMENT	12547596	12549359	44100	284545.975	 20.00000	0.5	343.5	 392.0	2507.5	3317.5	76.85139	guuduŋ	mark02vox_ker	284335.975	284655.975	0.65625000
110	u	  5224.977	  5274.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark03vox_ker	 644	 644	phone	phone	  29	  29	SEGMENT	  230422	  232626	44100	  5249.977	 25.00000	0.5	357.5	1068.0	2497.0	3837.0	75.19147	kuli	mark03vox_ker	  5144.977	  5344.977	0.52500000
111	u	  7204.977	  7234.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark03vox_ker	 669	 669	phone	phone	  54	  54	SEGMENT	  317740	  319062	44100	  7219.977	 15.00000	0.5	349.5	1195.5	2484.0	3822.5	72.42173	hulum	mark03vox_ker	  7124.977	  7454.977	0.28787879
112	u	  7294.977	  7354.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark03vox_ker	 671	 671	phone	phone	  56	  56	SEGMENT	  321709	  324354	44100	  7324.977	 30.00000	0.5	410.0	1362.5	2565.0	3769.5	77.11969	hulum	mark03vox_ker	  7124.977	  7454.977	0.60606061
113	u	  8414.977	  8484.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark03vox_ker	 684	 684	phone	phone	  69	  69	SEGMENT	  371101	  374187	44100	  8449.977	 35.00000	0.5	326.0	 913.5	2569.5	3830.5	75.69534	kəəsu	mark03vox_ker	  8014.977	  8484.977	0.92553191
114	u	 16984.977	 17044.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark03vox_ker	 761	 761	phone	phone	 146	 146	SEGMENT	  749038	  751683	44100	 17014.977	 30.00000	0.5	316.0	 866.5	2503.5	3713.5	74.42048	gulu	mark03vox_ker	 16914.977	 17324.977	0.24390244
115	u	 17104.977	 17324.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark03vox_ker	 763	 763	phone	phone	 148	 148	SEGMENT	  754330	  764031	44100	 17214.977	110.00000	0.5	339.0	 981.0	2602.0	3739.5	77.49465	gulu	mark03vox_ker	 16914.977	 17324.977	0.73170732
116	u	 20304.977	 20334.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark03vox_ker	 791	 791	phone	phone	 176	 176	SEGMENT	  895450	  896772	44100	 20319.977	 15.00000	0.5	369.0	1305.0	2514.5	3227.0	74.16132	hulum	mark03vox_ker	 20274.977	 20424.977	0.30000000
117	u	 20364.977	 20394.977	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark03vox_ker	 793	 793	phone	phone	 178	 178	SEGMENT	  898096	  899418	44100	 20379.977	 15.00000	0.5	291.5	1240.0	2528.5	3177.0	75.55291	hulum	mark03vox_ker	 20274.977	 20424.977	0.70000000
118	u	 65786.973	 65836.973	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark03vox_ker	 855	 855	phone	phone	 240	 240	SEGMENT	 2901206	 2903410	44100	 65811.973	 25.00000	0.5	354.5	1072.5	2484.0	3859.5	75.62070	kuli	mark03vox_ker	 65716.973	 65896.973	0.52777778
119	uː	 76458.968	 76558.968	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark03vox_ker	 964	 964	phone	phone	 349	 349	SEGMENT	 3371841	 3376250	44100	 76508.968	 50.00000	0.5	299.5	 792.0	2416.5	3753.5	74.76292	guuduŋ	mark03vox_ker	 76408.968	 76698.968	0.34482759
120	u	 76618.968	 76668.968	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark03vox_ker	 966	 966	phone	phone	 351	 351	SEGMENT	 3378897	 3381101	44100	 76643.968	 25.00000	0.5	329.5	1124.0	2422.0	3238.5	76.58239	guuduŋ	mark03vox_ker	 76408.968	 76698.968	0.81034483
121	uː	 80138.968	 80238.968	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark03vox_ker	1003	1003	phone	phone	 388	 388	SEGMENT	 3534129	 3538538	44100	 80188.968	 50.00000	0.5	329.0	 840.0	2469.0	3806.0	75.40034	guudu	mark03vox_ker	 80078.968	 80338.968	0.42307692
122	u	 80308.968	 80338.968	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark03vox_ker	1005	1005	phone	phone	 390	 390	SEGMENT	 3541626	 3542948	44100	 80323.968	 15.00000	0.5	273.0	1643.0	2607.0	3037.0	73.33751	guudu	mark03vox_ker	 80078.968	 80338.968	0.94230769
123	u	 96186.973	 96246.973	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark03vox_ker	1128	1128	phone	phone	 513	 513	SEGMENT	 4241846	 4244491	44100	 96216.973	 30.00000	0.5	377.0	1090.0	2424.0	3710.0	76.76913	kuli	mark03vox_ker	 96116.973	 96316.973	0.50000000
124	u	102976.973	103026.973	a3256ef8-4da0-11ea-972e-2f57945d1489	0000	mark03vox_ker	1200	1200	phone	phone	 585	 585	SEGMENT	 4541285	 4543489	44100	103001.973	 25.00000	0.5	371.5	1123.5	2415.0	3696.0	75.94077	suru	mark03vox_ker	102786.973	103096.973	0.69354839
